"Lines" "Lon" "VehicleNumber" "Time" "Lat" "Brigade" "get_timestamp"
"6" "7" 20.988655 "3143" "2022-03-23 20:24:42" 52.22446 "1" "2022-03-23 20:24:58"
"7" "7" 20.943853 "3207" "2022-03-23 20:24:42" 52.175953 "3" "2022-03-23 20:24:58"
"8" "7" 21.05316 "3272" "2022-03-23 20:24:41" 52.25648 "8" "2022-03-23 20:24:58"
"1" "7" 21.047085 "1269+1270" "2022-03-23 20:25:03" 52.24753 "11" "2022-03-23 20:25:13"
"2" "7" 21.057997 "1293+1294" "2022-03-23 20:25:06" 52.25787 "9" "2022-03-23 20:25:13"
"3" "7" 20.95451 "1403+1404" "2022-03-23 20:25:05" 52.18612 "5" "2022-03-23 20:25:13"
"4" "7" 20.944633 "1425+1426" "2022-03-23 20:25:05" 52.176422 "2" "2022-03-23 20:25:13"
"5" "7" 21.002619 "2091+2090" "2022-03-23 20:25:05" 52.22788 "7" "2022-03-23 20:25:13"
"6" "7" 20.943853 "3207" "2022-03-23 20:25:03" 52.175953 "3" "2022-03-23 20:25:13"
"7" "7" 21.052774 "3272" "2022-03-23 20:25:06" 52.255997 "8" "2022-03-23 20:25:13"
"1" "7" 21.047089 "1269+1270" "2022-03-23 20:25:18" 52.24753 "11" "2022-03-23 20:25:28"
"2" "7" 21.056631 "1293+1294" "2022-03-23 20:25:17" 52.25764 "9" "2022-03-23 20:25:28"
"3" "7" 20.954243 "1403+1404" "2022-03-23 20:25:15" 52.185814 "5" "2022-03-23 20:25:28"
"4" "7" 20.944633 "1425+1426" "2022-03-23 20:25:16" 52.176422 "2" "2022-03-23 20:25:28"
